2.36406	12.43171
2.39562	12.41819
2.39091	12.40909
2.36916	12.39896
2.36077	12.40285
2.36101	12.40325
2.36379	12.39644
2.35514	12.40016
2.35001	12.40123
2.34503	12.42189
2.34121	12.44361
2.32447	12.45110
2.32001	12.44983
2.32028	12.45013
2.33910	12.45753
2.34179	12.45930
2.34848	12.46158
2.34994	12.46262
2.35140	12.46367
2.34513	12.46399
2.34239	12.46189
2.34557	12.45602
2.35701	12.44256
2.39257	12.41638
2.38324	12.40670
2.37345	12.40148
2.38330	12.40654
2.37727	12.42085
2.36319	12.44710
2.36292	12.44820
2.35457	12.46095
2.35485	12.45858
2.35306	12.45535
2.34516	12.44584
2.34413	12.44489
2.33659	12.42259
2.31185	12.39967
2.30880	12.40057
2.27864	12.38016
2.27088	12.36076
2.25896	12.33461
2.24380	12.31883
2.23970	12.32005
2.22461	12.31725
2.22324	12.31853
2.22327	12.31864
2.23876	12.31440
2.24941	12.29579
2.25505	12.32381
2.28041	12.37664
2.28036	12.37890
2.26293	12.37272
2.26113	12.37778
2.26621	12.37820
2.27526	12.39022
2.27104	12.37573
2.26719	12.37336
2.26633	12.37326
2.27428	12.36980
2.27410	12.37787
2.27307	12.37560
2.27654	12.37658
2.27434	12.38518
2.26872	12.39394
2.26449	12.37433
2.26381	12.37332
2.26634	12.37310
2.26986	12.35794
2.27005	12.35796
2.27029	12.35851
2.27192	12.37217
2.27353	12.38583
2.26347	12.37410
2.26145	12.37614
2.26812	12.38641
2.29778	12.41356
2.30848	12.41969
2.30867	12.41966
2.32280	12.42477
2.33693	12.42989
2.35486	12.39525
2.35591	12.38868
2.35686	12.39097
2.35796	12.39292
2.35776	12.39155
2.35751	12.39090
2.36683	12.39548
2.36249	12.39535
2.35929	12.39006
2.35429	12.40580
2.35587	12.42859
2.34852	12.45610
2.35008	12.45731
2.35014	12.45726
2.36007	12.45683
2.37632	12.42850
2.39321	12.41667
2.39333	12.41612
2.37730	12.40413
2.36119	12.40217
2.36084	12.40258
2.36123	12.40289
2.36386	12.39649
2.35466	12.38380
2.35435	12.38369
2.35806	12.40249
2.35140	12.43968
2.36141	12.44793
2.36315	12.44685
2.36233	12.44724
2.35538	12.45448
2.34843	12.46171
2.34904	12.46451
2.34807	12.46403
2.34363	12.45716
2.33919	12.45029
2.33480	12.44785
2.33041	12.44540
2.32333	12.42844
2.33404	12.39568
2.32601	12.39578
2.31762	12.38300
2.31062	12.38216
2.27583	12.36790
2.27328	12.37066
2.27311	12.37234
2.27291	12.38575
2.27826	12.37835
2.27502	12.36758
2.27463	12.37127
2.27482	12.38487
2.31741	12.42223
2.33306	12.44987
2.33538	12.45359
2.34433	12.45916
2.35068	12.46361
2.35242	12.46524
2.35341	12.46631
2.36123	12.45479
2.36558	12.44715
2.36569	12.44721
2.36647	12.44656
2.37886	12.43139
2.39479	12.41756
2.40644	12.41753
2.40690	12.41886
2.40136	12.40871
2.39957	12.40703
2.39944	12.40729
2.39334	12.41129
2.37020	12.39867
2.36220	12.39605
2.35336	12.39777
2.34451	12.39949
2.34945	12.40473
2.31970	12.40195
2.30764	12.39764
2.27414	12.38993
2.25729	12.36625
2.24046	12.34257
2.22498	12.31013
2.21643	12.30111
2.22187	12.29818
2.21404	12.27918
2.21445	12.27697
2.21439	12.27169
2.20428	12.25417
2.18199	12.21619
2.21075	12.18127
2.19754	12.15744
2.18112	12.14228
2.16470	12.12711
2.14371	12.13465
2.14359	12.13470
2.16448	12.13673
2.16758	12.12307
2.17234	12.12289
2.17361	12.13121
2.15982	12.14249
2.15604	12.16459
2.14760	12.17163
2.14690	12.17242
2.14685	12.17640
2.14949	12.17221
2.15069	12.16623
2.15086	12.18141
2.15222	12.18599
2.15314	12.19255
2.14893	12.18882
2.15018	12.18913
2.15114	12.18059
2.14968	12.18778
2.15822	12.19565
2.15222	12.19484
2.15217	12.20298
2.14880	12.19526
2.14510	12.19268
2.14501	12.19281
2.14185	12.18787
2.14525	12.18859
2.14821	12.19022
2.15008	12.18662
2.15190	12.18573
2.15173	12.18944
2.15191	12.18941
2.15186	12.18944
2.14985	12.18368
2.14764	12.18131
2.15265	12.18540
2.14984	12.18782
2.14914	12.19584
2.15710	12.20773
2.15427	12.20989
2.15427	12.20989
2.14894	12.20404
2.15140	12.18258
2.15506	12.18446
2.15429	12.18473
2.16616	12.18194
2.18369	12.22288
2.19459	12.22913
2.20549	12.23539
2.20519	12.23042
2.19701	12.23780
2.18522	12.24035
2.20489	12.25158
2.22001	12.25466
2.22173	12.25502
2.22936	12.24762
2.23121	12.25359
2.22044	12.26457
2.22441	12.25986
2.22173	12.25746
2.22579	12.26286
2.23089	12.27615
2.22139	12.28044
2.22140	12.28043
2.22139	12.28041
2.22629	12.27984
2.23215	12.29082
2.23505	12.29858
2.23468	12.29947
2.24352	12.30472
2.25638	12.31881
2.25642	12.31885
2.25645	12.31882
2.24738	12.30442
2.21797	12.30344
2.21892	12.30360
2.22418	12.31014
2.23942	12.32412
2.23856	12.32402
2.23503	12.32207
2.24233	12.32311
2.23964	12.31908
2.24137	12.30667
2.23711	12.31189
2.23898	12.31698
2.24295	12.32089
2.24177	12.33060
2.24252	12.33057
2.24298	12.32994
2.24765	12.33448
2.25017	12.33315
2.25065	12.34057
2.25313	12.34055
2.25858	12.34933
2.26871	12.34470
2.26841	12.34397
2.26843	12.34393
2.27443	12.34750
2.27963	12.35117
2.28467	12.35502
2.28823	12.35606
2.29577	12.35869
2.29857	12.36093
2.29670	12.36058
2.29364	12.35773
2.28798	12.35739
2.27105	12.34811
2.27259	12.34496
2.26791	12.34955
2.26663	12.35282
2.26188	12.35477
2.29882	12.37475
2.30965	12.40145
2.30980	12.40358
2.30994	12.40571
2.31008	12.40784
2.30699	12.41644
2.31901	12.40513
2.33070	12.40973
2.33144	12.41075
2.33176	12.41108
2.32752	12.39927
2.31658	12.39882
2.30904	12.40303
2.30826	12.40754
2.31207	12.41666
2.35612	12.41165
2.35338	12.39804
2.34902	12.39908
2.32678	12.39999
2.31977	12.39789
2.30985	12.39964
2.31292	12.39794
2.31427	12.40387
2.33081	12.39896
2.32720	12.40072
2.32913	12.39840
2.32925	12.39663
2.33639	12.39754
2.32605	12.39946
2.31984	12.40463
2.31306	12.40414
2.31796	12.40347
2.31745	12.40351
2.32423	12.40227
2.31205	12.40395
2.30974	12.40147
2.30670	12.41319
2.30639	12.41542
2.31060	12.42608
2.30504	12.40526
2.30553	12.40484
2.30548	12.40501
2.31601	12.39390
2.30906	12.39577
2.30832	12.40619
2.31436	12.39797
2.32428	12.39810
2.32996	12.38800
2.33268	12.39096
2.33299	12.39137
2.33111	12.39345
2.33171	12.39308
2.32788	12.39801
2.32599	12.39949
2.32654	12.39947
2.33025	12.39924
2.33379	12.39956
2.33399	12.39899
2.32709	12.39295
2.31651	12.38781
2.30592	12.38267
2.31693	12.38688
2.31975	12.38802
2.31980	12.38928
2.31892	12.38862
2.31930	12.38863
2.31842	12.38207
2.31749	12.39092
2.30814	12.40722
2.30758	12.41233
2.31190	12.41127
2.32444	12.39014
2.32595	12.38755
2.32539	12.38887
2.32879	12.39661
2.33252	12.39417
2.33082	12.39173
2.33451	12.38974
2.33281	12.39449
2.33791	12.39779
2.33479	12.39766
2.32561	12.40168
2.32114	12.40352
2.30868	12.40743
2.30965	12.42327
2.30664	12.41505
2.30589	12.41300
2.32254	12.41839
2.32290	12.41923
2.32296	12.41917
2.33262	12.43865
2.36256	12.47043
2.33627	12.43570
2.30998	12.40097
2.31321	12.39841
2.32214	12.39265
2.32386	12.39121
2.32394	12.39114
2.33034	12.39240
2.33345	12.39165
2.33778	12.39962
2.32804	12.39256
2.31654	12.39171
2.31632	12.39505
2.31657	12.39305
2.31583	12.39381
2.31244	12.39755
2.30916	12.40400
2.31357	12.40321
2.31270	12.39843
2.31184	12.39365
2.31986	12.39325
2.32011	12.39294
2.32023	12.39286
2.32599	12.39880
2.32424	12.40012
2.31676	12.40349
2.30929	12.40686
2.31708	12.40333
2.32730	12.40128
2.32779	12.40070
2.32774	12.40069
2.31382	12.39957
2.31135	12.40174
2.30951	12.41232
2.30765	12.42291
2.30891	12.41145
2.31755	12.39778
2.31884	12.39834
2.32011	12.39716
2.32049	12.39468
2.31293	12.39938
2.31494	12.40076
2.31695	12.40215
2.32564	12.39974
2.33596	12.40156
2.33473	12.40225
2.32825	12.39964
2.32526	12.40189
2.31322	12.39859
2.30918	12.39617
2.31311	12.39103
2.32256	12.39273
2.33776	12.39178
2.33151	12.40508
2.33180	12.40488
2.32897	12.39350
2.33262	12.39368
2.32551	12.39991
2.31309	12.40370
2.32303	12.40207
2.34588	12.40118
2.34657	12.40220
2.34661	12.40212
2.33561	12.39640
2.33382	12.39017
2.32333	12.39865
2.31404	12.40367
2.32285	12.40385
2.32326	12.38673
2.32365	12.38890
2.32403	12.39108
2.32570	12.39369
2.30937	12.39960
2.31372	12.40977
2.32233	12.42379
2.35688	12.42399
2.36692	12.43749
2.36564	12.43467
2.36572	12.43460
2.36424	12.44650
2.36349	12.47006
2.36272	12.47113
2.36195	12.47220
2.36010	12.46461
2.36999	12.43885
2.37002	12.43885
2.37030	12.43943
2.37088	12.44206
2.35201	12.42430
2.32500	12.39773
2.32658	12.40119
2.31628	12.40155
2.32298	12.39118
2.32388	12.39184
2.31269	12.38776
2.31380	12.38956
2.31489	12.39137
2.30901	12.39944
2.31197	12.39145
2.31493	12.38346
2.32701	12.38615
2.32708	12.38619
2.32706	12.38615
2.32603	12.38989
2.31425	12.40321
2.30797	12.41051
2.30946	12.41122
2.31094	12.41192
2.32182	12.40828
2.32193	12.40844
2.32202	12.40838
2.32219	12.40218
2.30961	12.40305
2.30959	12.39834
2.30958	12.39363
2.33427	12.40858
2.34309	12.41797
2.34078	12.41964
2.33971	12.41841
2.33911	12.41601
2.31255	12.40078
2.31029	12.40682
2.30804	12.41285
2.31048	12.42702
2.34582	12.41546
2.36191	12.41173
2.36118	12.41053
2.36564	12.40447
2.37010	12.39841
2.38078	12.40665
2.38086	12.40663
2.37813	12.40992
2.38803	12.41274
2.39087	12.41564
2.39310	12.41491
2.39179	12.41430
2.38630	12.40842
2.36876	12.39804
2.36833	12.39918
2.36390	12.40388
2.35552	12.40483
2.35257	12.40698
2.35192	12.40676
2.33261	12.39274
2.33124	12.39411
2.31877	12.40331
2.31376	12.40484
2.32840	12.40250
2.33038	12.40716
2.33105	12.40644
2.33021	12.40288
2.32937	12.39933
2.31795	12.39787
2.30935	12.40172
2.31378	12.39725
2.31820	12.39278
2.33107	12.38903
2.33110	12.38906
2.32986	12.38965
2.31707	12.38808
2.30943	12.37575
2.30834	12.36545
2.30269	12.36379
2.30199	12.36843
2.30458	12.37801
2.30672	12.38010
2.30686	12.38009
2.31557	12.38508
2.31450	12.38936
2.31322	12.39817
2.31485	12.40260
2.32632	12.40441
2.32938	12.40755
2.33020	12.40833
2.33008	12.40825
2.33000	12.39137
2.33178	12.39461
2.33531	12.39684
2.33414	12.38938
2.33425	12.39105
2.34199	12.40155
2.34561	12.40156
2.34574	12.40152
2.33684	12.39860
2.31294	12.40484
2.30537	12.41591
2.30893	12.41782
2.31460	12.42014
2.33633	12.41669
2.34130	12.41651
2.34136	12.41638
2.32597	12.41190
2.30837	12.40248
2.30760	12.40538
2.30415	12.41919
2.29789	12.42668
2.30381	12.43134
2.30438	12.43312
2.30428	12.43327
2.29959	12.42647
2.28789	12.41987
2.27890	12.39454
2.28644	12.38260
2.34289	12.39330
2.31850	12.38445
2.31874	12.38445
2.31827	12.38493
2.31577	12.38397
2.31437	12.40229
2.31745	12.40195
2.32301	12.40368
2.33306	12.41065
2.33646	12.41703
2.33652	12.41666
2.34069	12.41717
2.34567	12.41939
2.35065	12.42162
2.35402	12.41155
2.35738	12.40149
2.36259	12.40425
2.35804	12.41477
2.36307	12.42216
2.36304	12.42220
2.35066	12.42163
2.35889	12.40871
2.35373	12.40311
2.35302	12.39771
2.34870	12.40317
2.34457	12.40383
2.34292	12.39094
2.34299	12.39099
2.33034	12.39047
2.32427	12.39274
2.30877	12.40197
2.31031	12.41183
2.31082	12.41600
2.31618	12.40424
2.31759	12.40371
2.31340	12.39806
2.31617	12.39362
2.30866	12.39379
2.31247	12.39817
2.32337	12.40359
2.32760	12.39953
2.33778	12.39743
2.33773	12.39973
2.33782	12.40234
2.33721	12.40754
2.33299	12.40708
2.32919	12.39240
2.33519	12.39048
2.33381	12.39225
2.32209	12.39060
2.32304	12.39073
2.32325	12.39048
2.31548	12.38520
2.30833	12.39137
2.30776	12.39947
2.32273	12.40308
2.32453	12.40075
2.32951	12.40051
2.33083	12.39896
2.32726	12.39361
2.32215	12.39040
2.30663	12.40918
2.31074	12.42125
2.30865	12.41916
2.31422	12.40877
2.33385	12.39982
2.32752	12.38707
2.32755	12.38708
2.32808	12.38981
2.33112	12.39034
2.33358	12.38939
2.33588	12.38797
2.34350	12.39672
2.35966	12.41183
2.36471	12.41676
2.36477	12.41672
2.36882	12.42507
2.36380	12.44039
2.36173	12.45431
2.35370	12.46485
2.35859	12.46797
2.36378	12.45418
2.36380	12.45410
2.36241	12.45586
2.36009	12.46079
2.35142	12.46301
2.36013	12.46770
2.35907	12.47035
2.36036	12.46780
2.36856	12.45771
2.36855	12.45754
2.36854	12.45737
2.35892	12.45792
2.35988	12.46875
2.35882	12.46980
2.36344	12.46635
2.36611	12.46467
2.36650	12.44986
2.36328	12.44247
2.36007	12.43508
2.35516	12.44238
2.35279	12.46381
2.35503	12.45946
2.36628	12.47161
2.36582	12.46753
2.37182	12.44666
2.37149	12.44499
2.37251	12.44475
2.36617	12.44038
2.36070	12.43805
2.36253	12.43881
2.36359	12.44496
2.36463	12.45110
2.36963	12.43964
2.36097	12.43935
2.36068	12.43877
2.35210	12.44772
2.35058	12.46073
2.35296	12.46333
2.35354	12.45859
2.35676	12.46204
2.35794	12.45000
2.35517	12.43780
2.35554	12.43760
2.34921	12.44416
2.34076	12.45756
2.33573	12.46679
2.33375	12.47353
2.33220	12.46771
2.33695	12.46686
2.32898	12.45136
2.32776	12.44871
2.32994	12.44516
2.32310	12.42777
2.31360	12.39816
2.31502	12.40157
2.31853	12.40224
2.33044	12.40290
2.33163	12.40319
2.33354	12.41060
2.34741	12.41869
2.35668	12.40975
2.36327	12.40573
2.36986	12.40171
2.36921	12.40915
2.36070	12.41697
2.35977	12.41687
2.35115	12.42174
2.34669	12.41920
2.35100	12.41571
2.34129	12.40260
2.30653	12.41317
2.31093	12.41538
2.32446	12.42560
2.31958	12.42653
2.32013	12.42792
2.32093	12.42679
2.31093	12.42752
2.31287	12.42389
2.31480	12.42025
2.31332	12.42782
2.32052	12.43542
2.32105	12.43526
2.32092	12.43520
2.31568	12.43287
2.31045	12.43053
2.30767	12.42368
2.30739	12.41413
2.31081	12.41550
2.32730	12.42287
2.32864	12.42839
2.32511	12.42860
2.32883	12.43541
2.33227	12.44818
2.34004	12.45255
2.35205	12.46351
2.35391	12.46000
2.35500	12.45437
2.35515	12.45514
2.35498	12.45552
2.35506	12.45301
2.35206	12.46355
2.35688	12.46668
2.36090	12.46558
2.36423	12.46382
2.36216	12.45365
2.36026	12.45098
2.36063	12.45071
2.34861	12.45493
2.34889	12.45651
2.34916	12.45809
2.34944	12.45967
2.35861	12.46236
2.36187	12.45823
2.36603	12.44085
2.36420	12.43820
2.36602	12.44018
2.36218	12.44475
2.36549	12.44200
2.37233	12.44814
2.37493	12.44607
2.38903	12.43814
2.39018	12.43988
2.38707	12.44412
2.38180	12.44534
2.35942	12.46816
2.35239	12.46345
2.35253	12.46003
2.34929	12.45977
2.36092	12.45660
2.36099	12.45778
2.36144	12.45746
2.36117	12.46790
2.36042	12.46837
2.36416	12.46688
2.36787	12.46713
2.37024	12.46500
2.36924	12.45823
2.36813	12.45807
2.36702	12.45790
2.36224	12.45655
2.36032	12.45557
2.35180	12.46348
2.35157	12.46322
2.34636	12.45849
2.34219	12.45184
2.34217	12.45177
2.34216	12.45171
2.33870	12.45558
2.34475	12.45834
2.35040	12.46093
2.35606	12.46351
2.35770	12.46198
2.35697	12.45318
2.35823	12.45308
2.35898	12.45306
2.35687	12.45331
2.35965	12.46748
2.35981	12.46748
2.36179	12.46816
2.36498	12.46692
2.36743	12.46085
2.36804	12.46061
2.36865	12.46036
2.36295	12.45598
2.36257	12.46857
2.36487	12.46972
2.36522	12.47040
2.36454	12.46767
2.36925	12.45824
2.36669	12.45922
2.36668	12.45929
2.36550	12.46120
2.36621	12.46570
2.35948	12.46777
2.35720	12.46687
2.35772	12.46734
2.35758	12.46354
2.36077	12.46231
2.36211	12.46118
2.35855	12.46697
2.35707	12.46631
2.35957	12.46739
2.35944	12.46758
2.36210	12.46556
2.36370	12.46046
2.36761	12.45665
2.36746	12.45685
2.37085	12.45976
2.35770	12.45656
2.35661	12.45995
2.35379	12.46269
2.35270	12.46339
2.35210	12.45560
2.35688	12.45131
2.36166	12.44703
2.36119	12.44778
2.36852	12.44180
2.36307	12.46620
2.36441	12.46713
2.36826	12.46781
2.37513	12.45426
2.37437	12.45231
2.37362	12.45035
2.37443	12.44971
2.37597	12.45530
2.36776	12.46392
2.36090	12.46683
2.36153	12.46613
2.36357	12.44972
2.35828	12.43983
2.35796	12.43954
2.35855	12.43681
2.36386	12.44024
2.37144	12.44124
2.37466	12.44420
2.37715	12.44406
2.37509	12.43795
2.37432	12.43783
2.37584	12.43727
2.37583	12.43727
2.37576	12.44669
2.37296	12.44838
2.37469	12.44614
2.37165	12.44280
2.36225	12.43673
2.36234	12.43680
2.36301	12.43770
2.36464	12.43804
2.37187	12.44058
2.36819	12.44348
2.36486	12.44505
2.36550	12.44444
2.36962	12.42676
2.36594	12.43058
2.36226	12.43440
2.36293	12.43466
2.37128	12.44053
2.37707	12.44429
2.36156	12.43951
2.35817	12.44294
2.34964	12.44451
2.34422	12.44766
2.34184	12.45227
2.34436	12.45229
2.34351	12.45800
2.35863	12.46835
2.36062	12.46710
2.35910	12.46631
2.36225	12.45561
2.36529	12.45788
2.36680	12.45878
2.36557	12.46085
2.36013	12.46210
2.36074	12.46812
2.36347	12.46586
2.36386	12.46495
2.36918	12.45882
2.36827	12.45983
2.36793	12.45973
2.36760	12.45619
2.36501	12.44118
2.35955	12.45207
2.35142	12.45764
2.35384	12.45950
2.34747	12.45643
2.34939	12.45664
2.34854	12.45680
2.36661	12.45843
2.36128	12.46606
2.36177	12.46553
2.36508	12.46799
2.36723	12.46565
2.37283	12.45295
2.37269	12.45310
2.37269	12.45304
2.36851	12.44553
2.36433	12.43802
2.36352	12.44197
2.35319	12.44196
2.35177	12.44205
2.35013	12.43849
2.35015	12.43831
2.34963	12.43836
2.34875	12.43964
2.33869	12.42870
2.33543	12.42799
2.33617	12.42774
2.33615	12.42808
2.33659	12.43035
2.36480	12.44065
2.36420	12.44187
2.36765	12.43999
2.36878	12.43773
2.37171	12.44215
2.37025	12.44314
2.36889	12.44386
2.36827	12.44826
2.36834	12.44872
2.36840	12.44917
2.36335	12.44369
2.36392	12.44099
2.36299	12.43718
2.36409	12.42878
2.36308	12.42517
2.36137	12.42195
2.36151	12.42196
2.36169	12.42300
2.35020	12.42180
2.34644	12.41794
2.34551	12.41809
2.33716	12.40733
2.33610	12.40596
2.33088	12.40679
2.33050	12.40778
2.32964	12.40716
2.32930	12.40623
2.31513	12.40585
2.29700	12.42123
2.29730	12.42040
2.29995	12.42012
2.30890	12.41812
2.30884	12.41820
2.30894	12.41808
2.30912	12.41863
2.30816	12.42129
2.30539	12.41788
2.30655	12.41393
2.30922	12.41461
2.30956	12.41333
2.31012	12.41339
2.31069	12.41344
2.30542	12.40962
2.30508	12.41311
2.30591	12.41856
2.30679	12.41968
2.30587	12.41990
2.30223	12.41861
2.30252	12.41834
2.30278	12.41920
2.29763	12.41846
2.29431	12.42292
2.29244	12.42309
2.28926	12.42108
2.29046	12.42033
2.29089	12.41920
2.29131	12.41807
2.29126	12.41781
2.29210	12.41860
2.28532	12.42098
2.28233	12.42297
2.28609	12.43055
2.28686	12.43046
2.29120	12.42475
2.29216	12.42642
2.29205	12.42634
2.29238	12.42728
2.29334	12.42434
2.29381	12.42439
2.29341	12.42262
2.30472	12.42149
2.31603	12.42037
2.32302	12.42414
2.32427	12.42465
2.32553	12.42383
2.33005	12.42329
2.33019	12.42065
2.32824	12.42855
2.33012	12.43124
2.33708	12.42649
2.34056	12.42309
2.34302	12.42134
2.34548	12.41959
2.34795	12.41784
2.35410	12.41312
2.35459	12.41324
2.35430	12.41372
2.35460	12.41377
2.37380	12.40761
2.37588	12.41762
2.36302	12.43465
2.36450	12.43350
2.35408	12.42013
2.35401	12.41998
2.35368	12.42000
2.35483	12.41837
2.35490	12.41837
2.35492	12.41835
2.35584	12.42103
2.35250	12.42476
2.35201	12.42471
2.35107	12.42388
2.35112	12.42389
2.35129	12.42282
2.35196	12.42271
2.35232	12.42330
2.35075	12.42294
2.35068	12.42283
2.35054	12.42296
2.35063	12.42282
2.35180	12.42333
2.35208	12.42337
2.35161	12.42032
2.35142	12.42025
2.35159	12.42023
2.34987	12.42119
2.35201	12.42323
2.35196	12.42317
2.35204	12.42322
2.35205	12.42319
2.34868	12.42237
2.34891	12.42232
2.34976	12.42302
2.34980	12.42303
2.34974	12.42321
2.34981	12.42303
2.34979	12.42309
2.34979	12.42306
2.34987	12.42291
2.34997	12.42275
2.35073	12.42277
2.35067	12.42284
2.35067	12.42288
2.35067	12.42282
2.35053	12.42286
2.34903	12.42119
2.34754	12.41952
2.34721	12.41968
2.34744	12.41963
2.34769	12.41959
2.34792	12.41954
2.34815	12.41949
2.34825	12.41957
2.34830	12.42099
2.34874	12.41854
2.34971	12.41867
2.34722	12.41969
2.34730	12.41986
2.34731	12.41968
2.34724	12.41969
2.34812	12.41959
2.34814	12.41952
2.34895	12.42028
2.34917	12.41955
2.34813	12.41856
2.34651	12.41899
2.34721	12.41999
2.34715	12.41979
2.34713	12.41977
2.34708	12.41990
2.34713	12.41980
2.34700	12.41994
2.34735	12.41986
2.34747	12.42002
2.34787	12.41927
2.34778	12.41920
2.34784	12.41924
2.34782	12.41910
2.34757	12.41939
2.34731	12.41969
2.34707	12.41998
2.33799	12.41224
2.32891	12.40449
2.32913	12.40464
2.32924	12.40456
2.32912	12.40438
2.32912	12.40451
2.32901	12.40480
2.32911	12.40461
2.32937	12.40418
2.32900	12.40431
2.32896	12.40430
2.32867	12.40454
2.32871	12.40448
2.32873	12.40441
2.32885	12.40451
2.32893	12.40428
2.32890	12.40392
2.32901	12.40423
2.32918	12.40397
2.32878	12.40395
2.32897	12.40408
2.32873	12.40455
2.32896	12.40480
2.32894	12.40479
2.32947	12.40440
2.31894	12.40590
2.31625	12.40618
2.31630	12.40621
2.31617	12.40519
2.31660	12.40485
2.31718	12.40539
2.31776	12.40593
2.32020	12.40566
2.34921	12.46101
2.34059	12.45823
2.34053	12.45814
2.34090	12.45825
2.34126	12.45836
2.34160	12.45865
2.34127	12.45834
2.34215	12.45861
2.34132	12.45839
2.33783	12.44397
2.33761	12.43246
2.31401	12.41638
2.31048	12.41629
2.30695	12.41620
2.30844	12.41628
2.30566	12.42096
2.30512	12.41386
2.29998	12.42163
2.29709	12.42163
2.29200	12.42696
2.28691	12.43229
2.28673	12.43216
2.28539	12.43301
2.28596	12.43369
2.28704	12.43439
2.28553	12.43338
2.28506	12.43244
2.28533	12.42839
2.28560	12.42434
2.28561	12.42457
2.28984	12.42992
2.29055	12.42828
